IDR ID, asphericity, scaling_exponent,Normalized Rg (A),Normalized Re (A)
tr|Q39186|Q39186_ARATH Pathogenesis-related protein 1 OS=Arabidopsis thaliana OX=3702 GN=PR-1-LIKE PE=1 SV=1_1_42,0.437,0.511,0.018605042724249694,0.026128873585833753
tr|Q3ECL3|Q3ECL3_ARATH At1g61097 OS=Arabidopsis thaliana OX=3702 GN=At1g61097 PE=2 SV=1_95_134,0.439,0.568,0.018394578440038722,0.02551893753074275
sp|Q3EDI6|CLE20_ARATH CLAVATA3/ESR (CLE)-related protein 20 OS=Arabidopsis thaliana OX=3702 GN=CLE20 PE=2 SV=1_1_83,0.418,0.554,0.06019278528433725,0.07620265617314315
sp|Q4FE47|XB35_ARATH Putative E3 ubiquitin-protein ligase XBAT35 OS=Arabidopsis thaliana OX=3702 GN=XBAT35 PE=2 SV=1_203_410,0.4,0.53,0.1376857347308162,0.1576192818494835
sp|Q67XJ2|NFYBA_ARATH Nuclear transcription factor Y subunit B-10 OS=Arabidopsis thaliana OX=3702 GN=NFYB10 PE=1 SV=1_119_176,0.428,0.55,0.03325335690533317,0.04602065912444664
tr|Q6NQK8|Q6NQK8_ARATH At1g55140 OS=Arabidopsis thaliana OX=3702 GN=RNC3 PE=1 SV=1_1_77,0.442,0.56,0.05871953529486045,0.07112641416625677
tr|Q6RF45|Q6RF45_ARATH TRAF-like family protein OS=Arabidopsis thaliana OX=3702 GN=At2g04170 PE=1 SV=1_1_129,0.417,0.542,0.08334385654754387,0.09701918347270044
sp|Q8GS71|KN4A_ARATH Kinesin-like protein KIN-4A OS=Arabidopsis thaliana OX=3702 GN=KIN4A PE=1 SV=1_452_494,0.448,0.574,0.02083596413688596,0.03134284308903099
sp|Q8GS71|KN4A_ARATH Kinesin-like protein KIN-4A OS=Arabidopsis thaliana OX=3702 GN=KIN4A PE=1 SV=1_907_1035,0.406,0.529,0.08582733510123333,0.1055976389572061
sp|Q8GX93|CLCE_ARATH Chloride channel protein CLC-e OS=Arabidopsis thaliana OX=3702 GN=CLC-E PE=2 SV=2_1_72,0.417,0.525,0.04596539967167572,0.05949827840629611
sp|Q8GX93|CLCE_ARATH Chloride channel protein CLC-e OS=Arabidopsis thaliana OX=3702 GN=CLC-E PE=2 SV=2_494_554,0.413,0.538,0.035315906890600664,0.042793900639449094
tr|Q8GYI7|Q8GYI7_ARATH Alpha/beta-Hydrolases superfamily protein OS=Arabidopsis thaliana OX=3702 GN=At5g19630 PE=1 SV=1_1_33,0.441,0.557,0.00673485709475102,0.01825873093949829
sp|Q8L627|SRD2_ARATH snRNA-activating protein complex subunit OS=Arabidopsis thaliana OX=3702 GN=SRD2 PE=1 SV=1_1_102,0.432,0.557,0.0721892494843625,0.08727988194786031
tr|Q8L837|Q8L837_ARATH glucan endo-1;3-beta-D-glucosidase OS=Arabidopsis thaliana OX=3702 GN=At4g18340 PE=1 SV=1_351_397,0.426,0.535,0.021804099844256422,0.03035907525823906
tr|Q8L8T4|Q8L8T4_ARATH At1g30515 OS=Arabidopsis thaliana OX=3702 GN=At1g30515 PE=2 SV=1_36_144,0.43,0.55,0.07719829944858356,0.0894048204623709
tr|Q8RU85|Q8RU85_ARATH At2g31940/F20M17.2 OS=Arabidopsis thaliana OX=3702 GN=At2g31945 PE=2 SV=1_59_95,0.451,0.579,0.014311571326345921,0.02746679783571078
sp|Q8RWI0|FLAP1_ARATH FLUCTUATING-LIGHT-ACCLIMATION protein 1; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=FLAP1 PE=1 SV=1_1_173,0.391,0.511,0.10300122069284842,0.11712739793408755
sp|Q8VXY7|ENT1_ARATH Equilibrative nucleotide transporter 1 OS=Arabidopsis thaliana OX=3702 GN=ENT1 PE=1 SV=1_1_58,0.439,0.578,0.03843077829692302,0.054658140678799816
sp|Q8W4E1|RH47_ARATH DEAD-box ATP-dependent RNA helicase 47; mitochondrial OS=Arabidopsis thaliana OX=3702 GN=RH47 PE=1 SV=2_1_121,0.427,0.558,0.08418571368438776,0.10008853910477128
sp|Q8W4E1|RH47_ARATH DEAD-box ATP-dependent RNA helicase 47; mitochondrial OS=Arabidopsis thaliana OX=3702 GN=RH47 PE=1 SV=2_298_373,0.436,0.56,0.056278149598013215,0.06898180029513036
tr|Q940A5|Q940A5_ARATH At1g55475 OS=Arabidopsis thaliana OX=3702 GN=At1g55475 PE=1 SV=1_1_120,0.424,0.565,0.08852127793913371,0.10534185932120022
sp|Q940H2|GNAT3_ARATH GCN5-related N-acetyltransferase 3; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=GNAT3 PE=1 SV=1_1_33,0.426,0.547,0.009007871364229486,0.018553861288735866
sp|Q940H2|GNAT3_ARATH GCN5-related N-acetyltransferase 3; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=GNAT3 PE=1 SV=1_106_140,0.419,0.551,0.008123921370543418,0.017294638465322188
sp|Q940M4|OCT7_ARATH Organic cation/carnitine transporter 7 OS=Arabidopsis thaliana OX=3702 GN=OCT7 PE=2 SV=1_230_273,0.451,0.589,0.02369827840215516,0.03490408263649778
sp|Q94EG9|ZIP11_ARATH Zinc transporter 11 OS=Arabidopsis thaliana OX=3702 GN=ZIP11 PE=2 SV=1_1_39,0.436,0.521,0.014606221324241279,0.023098868666994586
sp|Q9C6L8|ALMT4_ARATH Aluminum-activated malate transporter 4 OS=Arabidopsis thaliana OX=3702 GN=ALMT4 PE=3 SV=1_440_486,0.386,0.493,0.017300164162141675,0.024259714707329075
sp|Q9C7T4|BH096_ARATH Transcription factor bHLH96 OS=Arabidopsis thaliana OX=3702 GN=BHLH96 PE=1 SV=1_1_121,0.348,0.384,0.059940228143284084,0.07010329562223318
sp|Q9C7T4|BH096_ARATH Transcription factor bHLH96 OS=Arabidopsis thaliana OX=3702 GN=BHLH96 PE=1 SV=1_179_233,0.424,0.55,0.03173801405901419,0.04535169699950812
tr|Q9FF70|Q9FF70_ARATH Cystatin/monellin superfamily protein OS=Arabidopsis thaliana OX=3702 GN=MUG13.10 PE=4 SV=1_1_41,0.463,0.574,0.0234036284042598,0.03464830300049189
tr|Q9FFJ1|Q9FFJ1_ARATH At5g17180 OS=Arabidopsis thaliana OX=3702 GN=MKP11.3 PE=2 SV=1_80_123,0.446,0.568,0.021425264132676678,0.03273979340875554
sp|Q9FFX2|Y5849_ARATH B3 domain-containing protein At5g38490 OS=Arabidopsis thaliana OX=3702 GN=At5g38490 PE=2 SV=1_1_213,0.392,0.524,0.12956181336027275,0.1457550418101328
tr|Q9FK73|Q9FK73_ARATH Haloacid dehalogenase-like hydrolase (HAD) superfamily protein OS=Arabidopsis thaliana OX=3702 GN=MRA19.9 PE=4 SV=1_1_113,0.401,0.526,0.07496737803594732,0.09227742252828333
sp|Q9FKL6|CB60B_ARATH Calmodulin-binding protein 60 B OS=Arabidopsis thaliana OX=3702 GN=CBP60B PE=2 SV=1_1_31,0.408,0.554,0.004966957107378877,0.012277422528283321
sp|Q9FKL6|CB60B_ARATH Calmodulin-binding protein 60 B OS=Arabidopsis thaliana OX=3702 GN=CBP60B PE=2 SV=1_402_647,0.381,0.485,0.12185882055815127,0.13147073290703395
sp|Q9FM67|TI205_ARATH Protein TIC 20-v; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=TIC20-V PE=2 SV=1_1_56,0.448,0.557,0.036620785452708665,0.0479881947860305
sp|Q9FMF4|SAC51_ARATH Transcription factor SAC51 OS=Arabidopsis thaliana OX=3702 GN=SAC51 PE=2 SV=1_1_274,0.415,0.536,0.16618259881298142,0.19264141662567635
sp|Q9FMF4|SAC51_ARATH Transcription factor SAC51 OS=Arabidopsis thaliana OX=3702 GN=SAC51 PE=2 SV=1_317_348,0.464,0.571,0.008586942795807549,0.01924249877029022
sp|Q9LER7|PSRP5_ARATH Large ribosomal subunit protein cL37 OS=Arabidopsis thaliana OX=3702 GN=PSRP5 PE=1 SV=1_1_91,0.425,0.568,0.06848507808224943,0.08324643384161338
tr|Q9LFB1|Q9LFB1_ARATH Alpha 1;4-glycosyltransferase family protein OS=Arabidopsis thaliana OX=3702 GN=AT5G01250.1 PE=1 SV=1_1_86,0.42,0.538,0.055562571031695915,0.0698671913428431
sp|Q9LK91|PDP6_ARATH PWWP domain-containing protein 6 OS=Arabidopsis thaliana OX=3702 GN=PDP6 PE=1 SV=1_1_63,0.437,0.554,0.03944100686113566,0.05078209542547958
sp|Q9LK91|PDP6_ARATH PWWP domain-containing protein 6 OS=Arabidopsis thaliana OX=3702 GN=PDP6 PE=1 SV=1_271_390,0.427,0.554,0.08086037799385445,0.09780619773733401
sp|Q9LPZ3|Y1141_ARATH G-type lectin S-receptor-like serine/threonine-protein kinase At1g11410 OS=Arabidopsis thaliana OX=3702 GN=At1g11410 PE=3 SV=3_464_498,0.379,0.511,0.008208107084227804,0.010132808657156916
sp|Q9LPZ3|Y1141_ARATH G-type lectin S-receptor-like serine/threonine-protein kinase At1g11410 OS=Arabidopsis thaliana OX=3702 GN=At1g11410 PE=3 SV=3_798_845,0.408,0.554,0.023614092688470756,0.035081160846040335
tr|Q9LV94|Q9LV94_ARATH At5g64830 OS=Arabidopsis thaliana OX=3702 GN=MXK3.5 PE=1 SV=1_111_185,0.388,0.504,0.04524982110535841,0.05827840629611412
sp|Q9M2E0|RH12_ARATH DEAD-box ATP-dependent RNA helicase 12 OS=Arabidopsis thaliana OX=3702 GN=RH12 PE=2 SV=1_1_108,0.361,0.439,0.05396304247169255,0.06453516969995081
sp|Q9M565|TAF11_ARATH Transcription initiation factor TFIID subunit 11 OS=Arabidopsis thaliana OX=3702 GN=TAF11 PE=1 SV=1_1_97,0.432,0.559,0.07404133518541903,0.09046728971962617
sp|Q9MA98|ERCC1_ARATH DNA excision repair protein ERCC-1 OS=Arabidopsis thaliana OX=3702 GN=ERCC1 PE=2 SV=1_1_132,0.41,0.547,0.09247800648229995,0.10978848991637975
sp|Q9MA98|ERCC1_ARATH DNA excision repair protein ERCC-1 OS=Arabidopsis thaliana OX=3702 GN=ERCC1 PE=2 SV=1_321_410,0.402,0.537,0.06461253525276761,0.0794884407279882
tr|Q9SPH0|Q9SPH0_ARATH At5g40430 OS=Arabidopsis thaliana OX=3702 GN=MYB22 PE=2 SV=1_1_49,0.428,0.572,0.027655006945321373,0.040590260698475156
tr|Q9SPH0|Q9SPH0_ARATH At5g40430 OS=Arabidopsis thaliana OX=3702 GN=MYB22 PE=2 SV=1_145_256,0.423,0.506,0.07202087805699373,0.07136251844564685
tr|Q9SQY9|Q9SQY9_ARATH Duplicated homeodomain-like superfamily protein OS=Arabidopsis thaliana OX=3702 GN=F13M14.12 PE=1 SV=1_91_206,0.395,0.513,0.0743780780401566,0.08692572552877523
sp|Q9SR07|WRK39_ARATH Probable WRKY transcription factor 39 OS=Arabidopsis thaliana OX=3702 GN=WRKY39 PE=2 SV=1_1_262,0.407,0.525,0.15372311318769202,0.17997048696507623
sp|Q9SRR2|FH10_ARATH Formin-like protein 10 OS=Arabidopsis thaliana OX=3702 GN=FH10 PE=2 SV=1_1_529,0.356,0.496,0.23100559834996004,0.25719626168224297
tr|Q9SU81|Q9SU81_ARATH Alkaline-phosphatase-like family protein OS=Arabidopsis thaliana OX=3702 GN=At4g29700 PE=1 SV=1_1_45,0.453,0.586,0.023656185545312958,0.03716674864731924
sp|Q9SZZ8|BCH1_ARATH Beta-carotene 3-hydroxylase 1; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=BETA-OHASE 1 PE=1 SV=1_1_74,0.408,0.538,0.04626004966957108,0.05790457452041319
tr|Q9ZPZ0|Q9ZPZ0_ARATH Uncharacterized protein At2g46490 OS=Arabidopsis thaliana OX=3702 GN=At2g46490 PE=1 SV=1_1_134,0.4,0.518,0.08511175653491602,0.09666502705361536
tr|A0A1I9LSE8|A0A1I9LSE8_ARATH Transducin/WD40 repeat-like superfamily protein OS=Arabidopsis thaliana OX=3702 GN=At3g09080 PE=1 SV=1_748_1020,0.396,0.525,0.14766174180241612,0.16863748155435318
sp|A0A1P8AQ95|STMP4_ARATH Secreted transmembrane peptide 4 OS=Arabidopsis thaliana OX=3702 GN=STMP4 PE=2 SV=1_1_97,0.404,0.543,0.07239971376857346,0.08934579439252338
tr|B3H5S0|B3H5S0_ARATH MADS-box transcription factor family protein OS=Arabidopsis thaliana OX=3702 GN=At5g27944 PE=1 SV=1_1_39,0.462,0.591,0.019194342720040412,0.03083128381701918
tr|B3H5S0|B3H5S0_ARATH MADS-box transcription factor family protein OS=Arabidopsis thaliana OX=3702 GN=At5g27944 PE=1 SV=1_141_224,0.392,0.504,0.04760702108852128,0.054776192818494836
tr|B3H603|B3H603_ARATH Uncharacterized protein OS=Arabidopsis thaliana OX=3702 GN=At2g41082 PE=4 SV=1_1_34,0.462,0.576,0.010817864208443821,0.021013280865715696
tr|F4HQZ1|F4HQZ1_ARATH Regulator of chromosome condensation (RCC1) family protein OS=Arabidopsis thaliana OX=3702 GN=At1g19880 PE=1 SV=1_427_538,0.409,0.499,0.06431788525487225,0.07722577471716675
tr|F4I5G9|F4I5G9_ARATH Transmembrane protein OS=Arabidopsis thaliana OX=3702 GN=At1g70505 PE=1 SV=1_164_202,0.458,0.547,0.015911099886349284,0.024790949335956724
sp|F4IDC2|SWA2_ARATH Protein SLOW WALKER 2 OS=Arabidopsis thaliana OX=3702 GN=SWA2 PE=1 SV=1_1_114,0.436,0.563,0.08144967798964514,0.0998327594687654
sp|F4IDC2|SWA2_ARATH Protein SLOW WALKER 2 OS=Arabidopsis thaliana OX=3702 GN=SWA2 PE=1 SV=1_441_471,0.448,0.568,0.007997642800016832,0.018553861288735866
sp|F4IDC2|SWA2_ARATH Protein SLOW WALKER 2 OS=Arabidopsis thaliana OX=3702 GN=SWA2 PE=1 SV=1_626_744,0.452,0.589,0.09643473502546616,0.12037383177570095
sp|F4IDC2|SWA2_ARATH Protein SLOW WALKER 2 OS=Arabidopsis thaliana OX=3702 GN=SWA2 PE=1 SV=1_850_1043,0.428,0.455,0.10801027065706949,0.11366453516969997
tr|F4IE40|F4IE40_ARATH ARM repeat superfamily protein OS=Arabidopsis thaliana OX=3702 GN=At1g26170 PE=1 SV=1_862_971,0.422,0.545,0.07900829229279789,0.09245450073782589
tr|F4IM73|F4IM73_ARATH Lung seven transmembrane receptor family protein OS=Arabidopsis thaliana OX=3702 GN=At2g01070 PE=1 SV=1_446_496,0.457,0.581,0.028118028370585503,0.04169208066896213
tr|F4J327|F4J327_ARATH Uncharacterized protein OS=Arabidopsis thaliana OX=3702 GN=At3g29560 PE=4 SV=1_1_120,0.434,0.553,0.0831754851201751,0.09916379734382687
sp|F4J3T8|MYTM1_ARATH Phosphatidylinositol-3-phosphatase myotubularin-1 OS=Arabidopsis thaliana OX=3702 GN=MTM1 PE=1 SV=1_1_46,0.402,0.55,0.02167782127372985,0.03401869158878505
sp|F4J3T8|MYTM1_ARATH Phosphatidylinositol-3-phosphatase myotubularin-1 OS=Arabidopsis thaliana OX=3702 GN=MTM1 PE=1 SV=1_491_539,0.412,0.539,0.024413856968472446,0.030378750614854896
sp|F4J3T8|MYTM1_ARATH Phosphatidylinositol-3-phosphatase myotubularin-1 OS=Arabidopsis thaliana OX=3702 GN=MTM1 PE=1 SV=1_738_786,0.435,0.545,0.025676642673738266,0.035258239055582875
tr|F4J9G8|F4J9G8_ARATH non-specific serine/threonine protein kinase OS=Arabidopsis thaliana OX=3702 GN=At3g59830 PE=1 SV=1_1_72,0.408,0.53,0.04558656396009597,0.055366453516970005
sp|F4K295|ROGF5_ARATH Rop guanine nucleotide exchange factor 5 OS=Arabidopsis thaliana OX=3702 GN=ROPGEF5 PE=2 SV=1_1_96,0.439,0.555,0.06920065664856673,0.0847811116576488
sp|F4K295|ROGF5_ARATH Rop guanine nucleotide exchange factor 5 OS=Arabidopsis thaliana OX=3702 GN=ROPGEF5 PE=2 SV=1_471_611,0.427,0.557,0.1017805278444248,0.12068863748155435
tr|F4KH31|F4KH31_ARATH Transducin/WD40 repeat-like superfamily protein OS=Arabidopsis thaliana OX=3702 GN=MOP9.16 PE=1 SV=1_1_215,0.425,0.555,0.13692806330765667,0.15514018691588788
sp|O22244|PMEI6_ARATH Pectinesterase inhibitor 6 OS=Arabidopsis thaliana OX=3702 GN=PMEI6 PE=2 SV=1_1_33,0.469,0.606,0.01330134276213326,0.022882439744220363
sp|O22912|CX5C1_ARATH Probable cytochrome c oxidase subunit 5C-1 OS=Arabidopsis thaliana OX=3702 GN=At2g47380 PE=1 SV=1_1_64,0.403,0.541,0.035694742602180404,0.04543039842597147
tr|O81915|O81915_ARATH At1g02260 OS=Arabidopsis thaliana OX=3702 GN=T7I23.21 PE=1 SV=1_213_299,0.41,0.549,0.05623605674117101,0.07230693556320708
sp|P46644|AAT3_ARATH Aspartate aminotransferase 3; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=ASP3 PE=1 SV=1_1_53,0.429,0.538,0.02698152123584627,0.038052139695031975
sp|Q058N0|IQM5_ARATH IQ domain-containing protein IQM5 OS=Arabidopsis thaliana OX=3702 GN=IQM5 PE=2 SV=1_1_125,0.4,0.539,0.08212316369912025,0.10329562223315297
sp|Q058N0|IQM5_ARATH IQ domain-containing protein IQM5 OS=Arabidopsis thaliana OX=3702 GN=IQM5 PE=2 SV=1_391_495,0.421,0.544,0.07513574946331608,0.08989670437776687
sp|Q0WVE8|RP6L1_ARATH Protein RRP6-like 1 OS=Arabidopsis thaliana OX=3702 GN=RRP6L1 PE=2 SV=1_1_35,0.439,0.598,0.010607399924232848,0.01947860304968028
sp|Q0WVE8|RP6L1_ARATH Protein RRP6-like 1 OS=Arabidopsis thaliana OX=3702 GN=RRP6L1 PE=2 SV=1_418_637,0.423,0.563,0.1437471061160921,0.16190850959173636
sp|Q38850|MYB5_ARATH Transcription repressor MYB5 OS=Arabidopsis thaliana OX=3702 GN=MYB5 PE=1 SV=1_133_249,0.421,0.551,0.08010270657069493,0.0976094441711756
tr|Q3E6U3|Q3E6U3_ARATH ECA1 gametogenesis family protein (DUF784) OS=Arabidopsis thaliana OX=3702 GN=At4g13261 PE=4 SV=1_1_50,0.442,0.55,0.029633371216904496,0.04312838170191834
sp|Q3ECD6|CLE1_ARATH CLAVATA3/ESR (CLE)-related protein 1 OS=Arabidopsis thaliana OX=3702 GN=CLE1 PE=1 SV=1_1_74,0.444,0.554,0.05185839962958286,0.06506640432857846
sp|Q3EDA9|PPR46_ARATH Putative pentatricopeptide repeat-containing protein At1g16830 OS=Arabidopsis thaliana OX=3702 GN=At1g16830 PE=3 SV=2_1_35,0.436,0.507,0.007576714231594894,0.018750614854894255
sp|Q3MKM6|YAOL_ARATH U3 snoRNP-associated protein-like EMB2271 OS=Arabidopsis thaliana OX=3702 GN=EMB2271 PE=2 SV=1_1_102,0.42,0.522,0.06196068527170939,0.0700245941957698
tr|Q494N5|Q494N5_ARATH At4g35785 OS=Arabidopsis thaliana OX=3702 GN=At4g35785 PE=1 SV=1_1_72,0.48,0.584,0.0619185924148672,0.0749040826364978
tr|Q494N5|Q494N5_ARATH At4g35785 OS=Arabidopsis thaliana OX=3702 GN=At4g35785 PE=1 SV=1_148_239,0.419,0.535,0.06440207096855663,0.08068863748155436
sp|Q5S502|PCP16_ARATH Precursor of CEP16 OS=Arabidopsis thaliana OX=3702 GN=CEP16 PE=3 SV=1_1_108,0.426,0.561,0.07530412089068486,0.09017215937038858
sp|Q5UBY2|FRS1_ARATH Protein FAR1-RELATED SEQUENCE 1 OS=Arabidopsis thaliana OX=3702 GN=FRS1 PE=1 SV=1_558_687,0.375,0.498,0.07412552089910342,0.08851942941465815
sp|Q6DSS2|Y2186_ARATH B3 domain-containing protein At2g31862 OS=Arabidopsis thaliana OX=3702 GN=At2g31862 PE=2 SV=1_1_174,0.416,0.537,0.11217746348444668,0.12594195769798328
tr|Q6NLZ1|Q6NLZ1_ARATH At3g07195 OS=Arabidopsis thaliana OX=3702 GN=At3g07195 PE=1 SV=1_1_225,0.401,0.521,0.13726480616239425,0.15146089522872602
sp|Q84L31|RD23C_ARATH Ubiquitin receptor RAD23c OS=Arabidopsis thaliana OX=3702 GN=RAD23C PE=1 SV=2_75_185,0.455,0.583,0.09576124931599107,0.1106345302508608
sp|Q84L31|RD23C_ARATH Ubiquitin receptor RAD23c OS=Arabidopsis thaliana OX=3702 GN=RAD23C PE=1 SV=2_232_290,0.443,0.566,0.044576335395883314,0.059734382685686184
sp|Q8H0V5|OCP3_ARATH Protein OVEREXPRESSOR OF CATIONIC PEROXIDASE 3 OS=Arabidopsis thaliana OX=3702 GN=OCP3 PE=1 SV=1_1_184,0.383,0.496,0.10939933493286187,0.1351696999508116
sp|Q8H0V5|OCP3_ARATH Protein OVEREXPRESSOR OF CATIONIC PEROXIDASE 3 OS=Arabidopsis thaliana OX=3702 GN=OCP3 PE=1 SV=1_237_275,0.476,0.614,0.023908742686366117,0.03771765863256271
sp|Q8L540|LTO1_ARATH Thiol-disulfide oxidoreductase LTO1 OS=Arabidopsis thaliana OX=3702 GN=LTO1 PE=1 SV=1_1_86,0.421,0.514,0.05585722102959127,0.05989178553861289
sp|Q8S948|SPS1_ARATH Solanesyl diphosphate synthase 1; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=SPS1 PE=1 SV=1_1_77,0.441,0.56,0.05240560676853137,0.06481062469257255
tr|Q949Q2|Q949Q2_ARATH E3 ubiquitin-protein ligase OS=Arabidopsis thaliana OX=3702 GN=DIP2 PE=2 SV=1_1_62,0.457,0.551,0.04647051395378205,0.06006886374815545
tr|Q94AB4|Q94AB4_ARATH AT3g13340/MDC11_13 OS=Arabidopsis thaliana OX=3702 GN=At3g13340 PE=1 SV=1_1_61,0.456,0.59,0.0460495853853601,0.05841613379242499
sp|Q94BP0|SLK2_ARATH Probable transcriptional regulator SLK2 OS=Arabidopsis thaliana OX=3702 GN=SLK2 PE=1 SV=1_1_187,0.42,0.552,0.1216904491307825,0.1367240531234629
sp|Q94BP0|SLK2_ARATH Probable transcriptional regulator SLK2 OS=Arabidopsis thaliana OX=3702 GN=SLK2 PE=1 SV=1_242_283,0.401,0.504,0.014016921328450562,0.02246925725528775
sp|Q94BP0|SLK2_ARATH Probable transcriptional regulator SLK2 OS=Arabidopsis thaliana OX=3702 GN=SLK2 PE=1 SV=1_568_816,0.391,0.512,0.13444458475396726,0.1522479094933596
tr|Q9C7Z7|Q9C7Z7_ARATH Nucleic acid-binding/zinc ion-binding protein OS=Arabidopsis thaliana OX=3702 GN=T2J15.1 PE=4 SV=1_106_200,0.426,0.553,0.06848507808224943,0.08167240531234629
tr|Q9C8Q4|Q9C8Q4_ARATH Uncharacterized protein T4I21.4 OS=Arabidopsis thaliana OX=3702 GN=At1g41820 PE=4 SV=1_1_105,0.421,0.549,0.07383087090120806,0.08916871618298083
tr|Q9C8Q4|Q9C8Q4_ARATH Uncharacterized protein T4I21.4 OS=Arabidopsis thaliana OX=3702 GN=At1g41820 PE=4 SV=1_355_401,0.425,0.514,0.02256177126741591,0.03287752090506641
sp|Q9C9Z0|Y3866_ARATH Putative BTB/POZ domain-containing protein At3g08660 OS=Arabidopsis thaliana OX=3702 GN=At3g08660 PE=3 SV=1_532_582,0.445,0.575,0.02731826409058383,0.04029513034923758
sp|Q9FE38|POT3_ARATH Potassium transporter 3 OS=Arabidopsis thaliana OX=3702 GN=POT3 PE=1 SV=1_614_671,0.439,0.569,0.034558235467441176,0.04633546483030005
sp|Q9FI32|MCTP2_ARATH Multiple C2 domain and transmembrane region protein 2 OS=Arabidopsis thaliana OX=3702 GN=MCTP2 PE=2 SV=1_133_269,0.418,0.544,0.09660310645283494,0.11348745696015741
tr|Q9FI47|Q9FI47_ARATH Rubredoxin-like superfamily protein OS=Arabidopsis thaliana OX=3702 GN=At5g51010 PE=1 SV=1_1_58,0.432,0.556,0.04003030685692638,0.053635022134776195
sp|Q9FJP6|PUB38_ARATH U-box domain-containing protein 38 OS=Arabidopsis thaliana OX=3702 GN=PUB38 PE=1 SV=1_1_37,0.368,0.501,0.010902049922128208,0.016487948844072797
sp|Q9FJP6|PUB38_ARATH U-box domain-containing protein 38 OS=Arabidopsis thaliana OX=3702 GN=PUB38 PE=1 SV=1_156_229,0.44,0.551,0.05147956391800311,0.0639252336448598
sp|Q9FJP6|PUB38_ARATH U-box domain-containing protein 38 OS=Arabidopsis thaliana OX=3702 GN=PUB38 PE=1 SV=1_509_556,0.379,0.471,0.017300164162141675,0.023433349729463846
sp|Q9FKF4|ORANG_ARATH Protein ORANGE; chloroplastic OS=Arabidopsis thaliana OX=3702 GN=OR PE=1 SV=1_1_68,0.382,0.486,0.03582102117270699,0.04464338416133792
sp|Q9FKG2|EF107_ARATH Ethylene-responsive transcription factor ERF107 OS=Arabidopsis thaliana OX=3702 GN=ERF107 PE=2 SV=1_1_103,0.448,0.558,0.07745085658963674,0.09259222823413675
sp|Q9FKG2|EF107_ARATH Ethylene-responsive transcription factor ERF107 OS=Arabidopsis thaliana OX=3702 GN=ERF107 PE=2 SV=1_169_201,0.465,0.566,0.010523214210548464,0.01790457452041319
tr|Q9FNE5|Q9FNE5_ARATH CHP-rich zinc finger protein-like OS=Arabidopsis thaliana OX=3702 GN=MPO12.30 PE=1 SV=1_1_67,0.436,0.522,0.0446605211095677,0.058219380226266604
sp|Q9FRL3|ERDL6_ARATH Sugar transporter ERD6-like 6 OS=Arabidopsis thaliana OX=3702 GN=At1g75220 PE=1 SV=1_1_34,0.427,0.498,0.0047143999663257115,0.011254303984259719
sp|Q9FVV6|VP52B_ARATH Vacuolar protein sorting-associated protein 52 B OS=Arabidopsis thaliana OX=3702 GN=P2 PE=2 SV=1_1_35,0.462,0.565,0.009933914214757754,0.023236596163305458
tr|Q9FZD2|Q9FZD2_ARATH Chromatin modification-like protein OS=Arabidopsis thaliana OX=3702 GN=SNS1 PE=1 SV=1_1_39,0.46,0.574,0.016837142736877544,0.026443679291687165
sp|Q9LK22|PUX1_ARATH Plant UBX domain-containing protein 1 OS=Arabidopsis thaliana OX=3702 GN=PUX1 PE=1 SV=1_1_68,0.425,0.538,0.04301889969272215,0.05422528283325135
sp|Q9LK22|PUX1_ARATH Plant UBX domain-containing protein 1 OS=Arabidopsis thaliana OX=3702 GN=PUX1 PE=1 SV=1_185_251,0.445,0.561,0.04836469251168077,0.06040334481062469
tr|Q9LNT3|Q9LNT3_ARATH T20H2.15 protein OS=Arabidopsis thaliana OX=3702 GN=At1g20070 PE=2 SV=1_1_193,0.407,0.535,0.1313297133476449,0.15338908017707822
sp|Q9LRR4|R13L1_ARATH Putative disease resistance RPP13-like protein 1 OS=Arabidopsis thaliana OX=3702 GN=RPPL1 PE=3 SV=1_1012_1054,0.408,0.481,0.019531085574777955,0.025027053615346784
tr|Q9LTI0|Q9LTI0_ARATH Protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase OS=Arabidopsis thaliana OX=3702 GN=At5g59500 PE=1 SV=1_1_100,0.413,0.519,0.06768531380224775,0.07675356615838663
tr|Q9LXM0|Q9LXM0_ARATH Peptidyl-prolyl cis-trans isomerase G OS=Arabidopsis thaliana OX=3702 GN=T10D17_70 PE=1 SV=1_1_41,0.415,0.574,0.018394578440038722,0.029296606000983775
tr|Q9LXW1|Q9LXW1_ARATH Bromo-adjacent homology (BAH) domain-containing protein OS=Arabidopsis thaliana OX=3702 GN=T15B3_130 PE=4 SV=1_1_49,0.424,0.574,0.029086164077955966,0.039390063944909
tr|Q9M0I7|Q9M0I7_ARATH At4g28200 OS=Arabidopsis thaliana OX=3702 GN=At4g28200 PE=1 SV=1_207_257,0.465,0.573,0.03460032832428337,0.04525332021642893
